Title,Ratings,Original_Price,Discounted_Price,Link
"StoriesHariyali Masala Green Curry Mix - Roasted, Aromatic Spices Blend, No Artificial Flavours57 Ratings50 g",5,₹59,₹53.1,https://bigbasket.in/pd/40251969/stories-hariyali-masala-green-curry-mix-roasted-aromatic-spices-blend-no-artificial-flavours-50-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=10&t_s=Hariyali%2520Masala%2520Green%2520Curry%2520Mix%2520-%2520Roasted%252C%2520Aromatic%2520Spices%2520Blend%252C%2520No%2520Artificial%2520Flavours
bb RoyalOrganic - Cloves4.16101 Ratings2x50 g - Multipack,4.1,₹488,₹280,https://bigbasket.in/pd/1208916/bb-royal-organic-cloves-2x50-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=22&t_s=Organic%2520-%2520Cloves
"HiltonGaram Masala Powder - Real Spice & Taste, Intense Flavour & Taste51 Rating200 g - Pouch",5,NA,₹120,https://bigbasket.in/pd/40247289/hilton-garam-masala-powder-real-spice-taste-intense-flavour-taste-200-g-pouch/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=11&t_s=Garam%2520Masala%2520Powder%2520-%2520Real%2520Spice%2520%2526%2520Taste%252C%2520Intense%2520Flavour%2520%2526%2520Taste
"TASTYGRAMVeg Biryani Masala - Blend Of Spices, Aroma Locked, Intense Flavour & Taste4.99 Ratings100 g - Box",4.9,₹140,NA,https://bigbasket.in/pd/40247298/tastygram-veg-biryani-masala-blend-of-spices-aroma-locked-intense-flavour-taste-100-g-box/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=12&t_s=Veg%2520Biryani%2520Masala%2520-%2520Blend%2520Of%2520Spices%252C%2520Aroma%2520Locked%252C%2520Intense%2520Flavour%2520%2526%2520Taste
KeyaPiri Piri Multipurpose Seasoning - Mix Of Herbs & Spices53 Ratings21 g - Mono Carton,5,NA,NA,https://bigbasket.in/pd/40253376/keya-piri-piri-multipurpose-seasoning-mix-of-herbs-spices-21-g-monocarton/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=13&t_s=Piri%2520Piri%2520Multipurpose%2520Seasoning%2520-%2520Mix%2520Of%2520Herbs%2520%2526%2520Spices
"1TO3Biriyani Masala - Natural Authentic Spices, Rich & Yummy Flavour4.84 Ratings20 g",4.8,NA,NA,https://bigbasket.in/pd/40260460/1to3-biriyani-masala-natural-authentic-spices-rich-yummy-flavour-20-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=14&t_s=Biriyani%2520Masala%2520-%2520Natural%2520Authentic%2520Spices%252C%2520Rich%2520%2526%2520Yummy%2520Flavour
K-PraLimbu/Lemon Pickle Masala4.616 Ratings100 g - Pouch,4.6,NA,₹95,https://bigbasket.in/pd/30010162/k-pra-limbulemon-pickle-masala-100-g-pouch/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=15&t_s=Limbu%252FLemon%2520Pickle%2520Masala
Sri Sri TattvaAchar Masala4.220 Ratings100 g,4.2,NA,₹80,https://bigbasket.in/pd/40216138/sri-sri-tattva-achar-masala-100-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=16&t_s=Achar%2520Masala
"GoldmineVeg Pulao Masala - Flavourful Spice Mix, For A Quick & Tasty Meal4.73 Ratings50 g",4.7,NA,₹60,https://bigbasket.in/pd/40235465/goldmine-veg-pulao-masala-flavourful-spice-mix-for-a-quick-tasty-meal-50-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=17&t_s=Veg%2520Pulao%2520Masala%2520-%2520Flavourful%2520Spice%2520Mix%252C%2520For%2520A%2520Quick%2520%2526%2520Tasty%2520Meal
Wingreens FarmsThyme Leaves4.613 Ratings2 x 30 g - Multipack,4.6,NA,₹250,https://bigbasket.in/pd/1214061/wingreens-farms-thyme-leaves-2-x-30-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=18&t_s=Thyme%2520Leaves
Gaay ChhapAchar Masala4.418 Ratings500 g,4.4,NA,₹210,https://bigbasket.in/pd/40103880/gaay-chhap-achar-masala-500-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=19&t_s=Achar%2520Masala
Wingreens FarmsAll In One Pizza Pasta Seasoning4.531 Ratings2 x 50 g - Multipack,4.5,NA,₹250,https://bigbasket.in/pd/1214066/wingreens-farms-all-in-one-pizza-pasta-seasoning-2-x-50-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=20&t_s=All%2520In%2520One%2520Pizza%2520Pasta%2520Seasoning
bb RoyalMace/Javitri4.12511 Ratings20 g,4.1,₹100,₹94,https://bigbasket.in/pd/30000293/bb-royal-macejavitri-20-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=23&t_s=Mace%252FJavitri
"1TO3Fried Rice Masala - Natural Authentic Spices, Rich & Yummy Flavour4.33 Ratings20 g",4.3,NA,NA,https://bigbasket.in/pd/40260468/1to3-fried-rice-masala-natural-authentic-spices-rich-yummy-flavour-20-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=21&t_s=Fried%2520Rice%2520Masala%2520-%2520Natural%2520Authentic%2520Spices%252C%2520Rich%2520%2526%2520Yummy%2520Flavour
Mai RasoiGARAM MASALA POWDER 50 gm4.34 Ratings50 g,4.3,₹31,₹29.45,https://bigbasket.in/pd/40237077/mai-rasoi-garam-masala-powder-adds-flavour-aroma-50-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=22&t_s=GARAM%2520MASALA%2520POWDER%252050%2520gm
Keyapizza-masala-seasoning-Oregano spice mix4.3124 Ratings30 g,4.3,NA,₹30,https://bigbasket.in/pd/40227245/keya-pizza-masala-seasoning-mix-used-for-pizza-snacks-30-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=23&t_s=pizza-masala-seasoning-Oregano%2520spice%2520mix
"Wingreens FarmsSpice Rack Rosemary Leaves - Dried Herb Seasoning, For Cooking Use4.414 Ratings30 g",4.4,NA,NA,https://bigbasket.in/pd/40197265/wingreens-farms-spice-rack-rosemary-leaves-dried-herb-seasoning-for-cooking-use-30-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=24&t_s=Spice%2520Rack%2520Rosemary%2520Leaves%2520-%2520Dried%2520Herb%2520Seasoning%252C%2520For%2520Cooking%2520Use
KeyaPasta Masala4.285 Ratings84 g - (Pack of 12),4.2,₹60,₹48,https://bigbasket.in/pd/40227243/keya-pasta-masala-spice-mix-for-adding-flavour-to-pasta-54-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=25&t_s=Pasta%2520Masala
G W Khamkar MasaleSpecial Agri Koli Masala4.26 Ratings185 g,4.2,NA,₹245,https://bigbasket.in/pd/40301262/g-w-khamkar-masale-special-agri-koli-masala-185-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=26&t_s=Special%2520Agri%2520Koli%2520Masala
"KeyaPasta Masala - Italian Flavour, Seasoning4.273 Ratings6 x 9 g - Multipack",4.2,NA,₹30,https://bigbasket.in/pd/1231496/keya-pasta-masala-italian-flavour-seasoning-6-x-9-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=27&t_s=Pasta%2520Masala%2520-%2520Italian%2520Flavour%252C%2520Seasoning
K-PraMirchi/Chili Pickle Masala4.128 Ratings100 g - Pouch,4.1,NA,₹70,https://bigbasket.in/pd/30010163/k-pra-mirchichili-pickle-masala-100-g-pouch/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=28&t_s=Mirchi%252FChili%2520Pickle%2520Masala
K-PraKairi/Mango Pickle Masala4.1106 Ratings100 g - Pouch,4.1,NA,₹85,https://bigbasket.in/pd/30010161/k-pra-kairimango-pickle-masala-100-g-pouch/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=29&t_s=Kairi%252FMango%2520Pickle%2520Masala
"Wingreens FarmsSpice Rack Seasoning Mix - All In One, Garlic Bread Mix, Herbs & Spices Blend4.29 Ratings50 g",4.2,NA,NA,https://bigbasket.in/pd/40199978/wingreens-farms-spice-rack-seasoning-mix-all-in-one-garlic-bread-mix-herbs-spices-blend-50-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=30&t_s=Spice%2520Rack%2520Seasoning%2520Mix%2520-%2520All%2520In%2520One%252C%2520Garlic%2520Bread%2520Mix%252C%2520Herbs%2520%2526%2520Spices%2520Blend
bb RoyalBay Leaf/Tej Patta4.11794 Ratings3 x 20 g - Multipack,4.1,NA,₹30,https://bigbasket.in/pd/1230304/bb-royal-bay-leaftej-patta-3-x-20-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=24&t_s=Bay%2520Leaf%252FTej%2520Patta
"HiltonFish Masala - Aromatic Spice Blend, Enhances Flavour, For Curries42 Ratings100 g",4,NA,₹75,https://bigbasket.in/pd/40244717/hilton-fish-masala-aromatic-spice-blend-enhances-flavour-for-curries-100-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=31&t_s=Fish%2520Masala%2520-%2520Aromatic%2520Spice%2520Blend%252C%2520Enhances%2520Flavour%252C%2520For%2520Curries
"1TO3Fish Fry Masala - Natural Authentic Spices, Rich & Yummy Flavour41 Rating20 g",4,NA,NA,https://bigbasket.in/pd/40260463/1to3-fish-fry-masala-natural-authentic-spices-rich-yummy-flavour-20-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=32&t_s=Fish%2520Fry%2520Masala%2520-%2520Natural%2520Authentic%2520Spices%252C%2520Rich%2520%2526%2520Yummy%2520Flavour
"1TO3Chicken Masala - Natural Authentic Spices, Rich & Yummy Flavour41 Rating18 g",4,NA,NA,https://bigbasket.in/pd/40260462/1to3-chicken-masala-natural-authentic-spices-rich-yummy-flavour-18-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=33&t_s=Chicken%2520Masala%2520-%2520Natural%2520Authentic%2520Spices%252C%2520Rich%2520%2526%2520Yummy%2520Flavour
KeyaTacos Nachos Masala For Mexican Snack - Mixed Spices & Herbs43 Ratings75 g,4,NA,₹79,https://bigbasket.in/pd/40253383/keya-tacos-nachos-masala-for-mexican-snack-mixed-spices-herbs-75-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=34&t_s=Tacos%2520Nachos%2520Masala%2520For%2520Mexican%2520Snack%2520-%2520Mixed%2520Spices%2520%2526%2520Herbs
"SHASHAFish Curry Masala - Premium Quality, Aromatic Spice Blend, Enhances Flavour41 Rating50 g - Box",4,NA,NA,https://bigbasket.in/pd/40255851/shasha-fish-curry-masala-premium-quality-aromatic-spice-blend-enhances-flavour-50-g-box/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=35&t_s=Fish%2520Curry%2520Masala%2520-%2520Premium%2520Quality%252C%2520Aromatic%2520Spice%2520Blend%252C%2520Enhances%2520Flavour
KeyaPizza Masala - Italian Flavour With Oregano & Other Herbs416 Ratings5 g,4,NA,NA,https://bigbasket.in/pd/40253367/keya-pizza-masala-italian-flavour-with-oregano-other-herbs-5-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=36&t_s=Pizza%2520Masala%2520-%2520Italian%2520Flavour%2520With%2520Oregano%2520%2526%2520Other%2520Herbs
"StoriesOriginal Arabian Mandi Masala Mix - Spices Blend, Authentic Traditional Flavours, No Artificial Ingredients416 Ratings50 g",4,NA,₹59,https://bigbasket.in/pd/40251972/stories-original-arabian-mandi-masala-mix-spices-blend-authentic-traditional-flavours-no-artificial-ingredients-50-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=37&t_s=Original%2520Arabian%2520Mandi%2520Masala%2520Mix%2520-%2520Spices%2520Blend%252C%2520Authentic%2520Traditional%2520Flavours%252C%2520No%2520Artificial%2520Ingredients
"CatchItalian Seasoning Grinder - Spices & Herbs Blend, For Pizza, Pasta4.118 Ratings40 g - Glass Bottle",4.1,₹149,₹126.65,https://bigbasket.in/pd/40153417/catch-italian-seasoning-grinder-40-g-glass-bottle/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=38&t_s=Italian%2520Seasoning%2520Grinder%2520-%2520Spices%2520%2526%2520Herbs%2520Blend%252C%2520For%2520Pizza%252C%2520Pasta
"KeyaPiri Piri - Multipurpose Seasoning With Oregano, Black Pepper, Other Herbs & Spices4.1162 Ratings50 g",4.1,NA,₹89,https://bigbasket.in/pd/40253377/keya-piri-piri-multipurpose-seasoning-with-oregano-black-pepper-other-herbs-spices-50-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=39&t_s=Piri%2520Piri%2520-%2520Multipurpose%2520Seasoning%2520With%2520Oregano%252C%2520Black%2520Pepper%252C%2520Other%2520Herbs%2520%2526%2520Spices
"MTRKadhai Paneer  Mixed Masala - Authentic Flavour, Spice Mix, Restaurant Like Taste3.9134 Ratings9 g - Pouch",3.9,NA,₹10,https://bigbasket.in/pd/40263055/mtr-kadhai-paneer-mixed-masala-authentic-flavour-spice-mix-restaurant-like-taste-9-g-pouch/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=40&t_s=Kadhai%2520Paneer%2520%2520Mixed%2520Masala%2520-%2520Authentic%2520Flavour%252C%2520Spice%2520Mix%252C%2520Restaurant%2520Like%2520Taste
MTRMasala - Bisibelebath Powder4.21164 Ratings100 g - Pouch,4.2,NA,₹80,https://bigbasket.in/pd/260767/mtr-masala-bisibelebath-powder-100-g-pouch/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=25&t_s=Masala%2520-%2520Bisibelebath%2520Powder
"DayplusAchari Masala -  Aromatic Spice Blend, Enhances Flavour, High Quality52 Ratings100 g - Polypack",5,NA,NA,https://bigbasket.in/pd/40260120/dayplus-achari-masala-aromatic-spice-blend-enhances-flavour-high-quality-100-g-polymer/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=1&t_s=Achari+Masala+-++Aromatic+Spice+Blend%252C+Enhances+Flavour%252C+High+Quality
"TASTYGRAMTandoori Barbeque Masala - Smoky Spice Mix For Grilled Meat & Vegetables, Aroma Locked, Intense Flavour & Taste4.911 Ratings100 g - Box",4.9,₹90,₹82.8,https://bigbasket.in/pd/40247306/tastygram-tandoori-barbeque-masala-smoky-spice-mix-for-grilled-meat-vegetables-aroma-locked-intense-flavour-taste-100-g-box/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=2&t_s=Tandoori+Barbeque+Masala+-+Smoky+Spice+Mix+For+Grilled+Meat+%2526+Vegetables%252C+Aroma+Locked%252C+Intense+Flavour+%2526+Taste
G W Khamkar MasaleSpecial Kala/Goda Masala - No Added Preservatives Or Spice Extracts53 Ratings250 g,5,NA,₹220,https://bigbasket.in/pd/40272561/g-w-khamkar-masale-special-kalagoda-masala-no-added-preservatives-or-spice-extracts-250-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=3&t_s=Special+Kala%252FGoda+Masala+-+No+Added+Preservatives+Or+Spice+Extracts
"1TO3Mutton Masala - Natural Authentic Spices, Rich & Yummy Flavour51 Rating18 g",5,NA,NA,https://bigbasket.in/pd/40260461/1to3-mutton-masala-natural-authentic-spices-rich-yummy-flavour-18-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=4&t_s=Mutton+Masala+-+Natural+Authentic+Spices%252C+Rich+%2526+Yummy+Flavour
"1TO3Noodles Masala - Natural Authentic Spices, Rich & Yummy Flavour51 Rating25 g",5,NA,NA,https://bigbasket.in/pd/40260469/1to3-noodles-masala-natural-authentic-spices-rich-yummy-flavour-25-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=5&t_s=Noodles+Masala+-+Natural+Authentic+Spices%252C+Rich+%2526+Yummy+Flavour
"1TO3Chicken Kabab Masala - Natural Authentic Spices, Rich & Yummy Flavour51 Rating20 g",5,NA,NA,https://bigbasket.in/pd/40260465/1to3-chicken-kabab-masala-natural-authentic-spices-rich-yummy-flavour-20-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=6&t_s=Chicken+Kabab+Masala+-+Natural+Authentic+Spices%252C+Rich+%2526+Yummy+Flavour
"TASTYGRAMShahi Paneer Masala - Blend Of Spices, Aroma Locked, Intense Flavour & Taste59 Ratings100 g - Box",5,₹75,NA,https://bigbasket.in/pd/40247304/tastygram-shahi-paneer-masala-blend-of-spices-aroma-locked-intense-flavour-taste-100-g-box/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=7&t_s=Shahi+Paneer+Masala+-+Blend+Of+Spices%252C+Aroma+Locked%252C+Intense+Flavour+%2526+Taste
G W Khamkar MasaleKhamkar A1 Masala32 Ratings185 g - Pouch,3,NA,₹255,https://bigbasket.in/pd/40301263/g-w-khamkar-masale-khamkar-a1-masala-185-g-pouch/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=8&t_s=Khamkar+A1+Masala
"DayplusGaram Masala Powder -  Aromatic Spice, Adds Flavour, High Quality51 Rating100 g - Carton",5,NA,₹80,https://bigbasket.in/pd/40260128/dayplus-garam-masala-powder-aromatic-spice-adds-flavour-high-quality-100-g-carton/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=9&t_s=Garam+Masala+Powder+-++Aromatic+Spice%252C+Adds+Flavour%252C+High+Quality
"StoriesHariyali Masala Green Curry Mix - Roasted, Aromatic Spices Blend, No Artificial Flavours57 Ratings50 g",5,₹59,₹53.1,https://bigbasket.in/pd/40251969/stories-hariyali-masala-green-curry-mix-roasted-aromatic-spices-blend-no-artificial-flavours-50-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=10&t_s=Hariyali+Masala+Green+Curry+Mix+-+Roasted%252C+Aromatic+Spices+Blend%252C+No+Artificial+Flavours
EverestMasala - Chhole4.25254 Ratings200 g - Jar,4.2,NA,₹160,https://bigbasket.in/pd/40129026/everest-masala-chhole-200-g-jar/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=26&t_s=Masala%2520-%2520Chhole
"HiltonGaram Masala Powder - Real Spice & Taste, Intense Flavour & Taste51 Rating200 g - Pouch",5,NA,₹120,https://bigbasket.in/pd/40247289/hilton-garam-masala-powder-real-spice-taste-intense-flavour-taste-200-g-pouch/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=11&t_s=Garam+Masala+Powder+-+Real+Spice+%2526+Taste%252C+Intense+Flavour+%2526+Taste
"TASTYGRAMVeg Biryani Masala - Blend Of Spices, Aroma Locked, Intense Flavour & Taste4.99 Ratings100 g - Box",4.9,₹140,NA,https://bigbasket.in/pd/40247298/tastygram-veg-biryani-masala-blend-of-spices-aroma-locked-intense-flavour-taste-100-g-box/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=12&t_s=Veg+Biryani+Masala+-+Blend+Of+Spices%252C+Aroma+Locked%252C+Intense+Flavour+%2526+Taste
KeyaPiri Piri Multipurpose Seasoning - Mix Of Herbs & Spices53 Ratings21 g - Mono Carton,5,NA,NA,https://bigbasket.in/pd/40253376/keya-piri-piri-multipurpose-seasoning-mix-of-herbs-spices-21-g-monocarton/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=13&t_s=Piri+Piri+Multipurpose+Seasoning+-+Mix+Of+Herbs+%2526+Spices
"1TO3Biriyani Masala - Natural Authentic Spices, Rich & Yummy Flavour4.84 Ratings20 g",4.8,NA,NA,https://bigbasket.in/pd/40260460/1to3-biriyani-masala-natural-authentic-spices-rich-yummy-flavour-20-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=14&t_s=Biriyani+Masala+-+Natural+Authentic+Spices%252C+Rich+%2526+Yummy+Flavour
K-PraLimbu/Lemon Pickle Masala4.616 Ratings100 g - Pouch,4.6,NA,₹95,https://bigbasket.in/pd/30010162/k-pra-limbulemon-pickle-masala-100-g-pouch/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=15&t_s=Limbu%252FLemon+Pickle+Masala
Sri Sri TattvaAchar Masala4.220 Ratings100 g,4.2,NA,₹80,https://bigbasket.in/pd/40216138/sri-sri-tattva-achar-masala-100-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=16&t_s=Achar+Masala
"GoldmineVeg Pulao Masala - Flavourful Spice Mix, For A Quick & Tasty Meal4.73 Ratings50 g",4.7,NA,₹60,https://bigbasket.in/pd/40235465/goldmine-veg-pulao-masala-flavourful-spice-mix-for-a-quick-tasty-meal-50-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=17&t_s=Veg+Pulao+Masala+-+Flavourful+Spice+Mix%252C+For+A+Quick+%2526+Tasty+Meal
Wingreens FarmsThyme Leaves4.613 Ratings2 x 30 g - Multipack,4.6,NA,₹250,https://bigbasket.in/pd/1214061/wingreens-farms-thyme-leaves-2-x-30-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=18&t_s=Thyme+Leaves
Gaay ChhapAchar Masala4.418 Ratings500 g,4.4,NA,₹210,https://bigbasket.in/pd/40103880/gaay-chhap-achar-masala-500-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=19&t_s=Achar+Masala
Wingreens FarmsAll In One Pizza Pasta Seasoning4.531 Ratings2 x 50 g - Multipack,4.5,NA,₹250,https://bigbasket.in/pd/1214066/wingreens-farms-all-in-one-pizza-pasta-seasoning-2-x-50-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=20&t_s=All+In+One+Pizza+Pasta+Seasoning
MAGGIMasala Ae Magic Masala4.28441 Ratings120 g - (20 Sachets x 6 g Each),4.2,NA,₹100,https://bigbasket.in/pd/40222045/maggi-masala-ae-magic-all-in-one-masala-for-dry-vegetables-paneer-dal-more-120-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=27&t_s=Masala%2520Ae%2520Magic%2520Masala
"1TO3Fried Rice Masala - Natural Authentic Spices, Rich & Yummy Flavour4.33 Ratings20 g",4.3,NA,NA,https://bigbasket.in/pd/40260468/1to3-fried-rice-masala-natural-authentic-spices-rich-yummy-flavour-20-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=21&t_s=Fried+Rice+Masala+-+Natural+Authentic+Spices%252C+Rich+%2526+Yummy+Flavour
Mai RasoiGARAM MASALA POWDER 50 gm4.34 Ratings50 g,4.3,₹31,₹29.45,https://bigbasket.in/pd/40237077/mai-rasoi-garam-masala-powder-adds-flavour-aroma-50-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=22&t_s=GARAM+MASALA+POWDER+50+gm
Keyapizza-masala-seasoning-Oregano spice mix4.3124 Ratings30 g,4.3,NA,₹30,https://bigbasket.in/pd/40227245/keya-pizza-masala-seasoning-mix-used-for-pizza-snacks-30-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=23&t_s=pizza-masala-seasoning-Oregano+spice+mix
"Wingreens FarmsSpice Rack Rosemary Leaves - Dried Herb Seasoning, For Cooking Use4.414 Ratings30 g",4.4,NA,NA,https://bigbasket.in/pd/40197265/wingreens-farms-spice-rack-rosemary-leaves-dried-herb-seasoning-for-cooking-use-30-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=24&t_s=Spice+Rack+Rosemary+Leaves+-+Dried+Herb+Seasoning%252C+For+Cooking+Use
KeyaPasta Masala4.285 Ratings84 g - (Pack of 12),4.2,₹60,₹48,https://bigbasket.in/pd/40227243/keya-pasta-masala-spice-mix-for-adding-flavour-to-pasta-54-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=25&t_s=Pasta+Masala
G W Khamkar MasaleSpecial Agri Koli Masala4.26 Ratings185 g,4.2,NA,₹245,https://bigbasket.in/pd/40301262/g-w-khamkar-masale-special-agri-koli-masala-185-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=26&t_s=Special+Agri+Koli+Masala
"KeyaPasta Masala - Italian Flavour, Seasoning4.273 Ratings6 x 9 g - Multipack",4.2,NA,₹30,https://bigbasket.in/pd/1231496/keya-pasta-masala-italian-flavour-seasoning-6-x-9-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=27&t_s=Pasta+Masala+-+Italian+Flavour%252C+Seasoning
K-PraMirchi/Chili Pickle Masala4.128 Ratings100 g - Pouch,4.1,NA,₹70,https://bigbasket.in/pd/30010163/k-pra-mirchichili-pickle-masala-100-g-pouch/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=28&t_s=Mirchi%252FChili+Pickle+Masala
K-PraKairi/Mango Pickle Masala4.1106 Ratings100 g - Pouch,4.1,NA,₹85,https://bigbasket.in/pd/30010161/k-pra-kairimango-pickle-masala-100-g-pouch/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=29&t_s=Kairi%252FMango+Pickle+Masala
"Wingreens FarmsSpice Rack Seasoning Mix - All In One, Garlic Bread Mix, Herbs & Spices Blend4.29 Ratings50 g",4.2,NA,NA,https://bigbasket.in/pd/40199978/wingreens-farms-spice-rack-seasoning-mix-all-in-one-garlic-bread-mix-herbs-spices-blend-50-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=30&t_s=Spice+Rack+Seasoning+Mix+-+All+In+One%252C+Garlic+Bread+Mix%252C+Herbs+%2526+Spices+Blend
Tata SampannTurmeric/Haldi Powder - With Natural Oils4.220755 Ratings500 g,4.2,₹175,₹143.5,https://bigbasket.in/pd/40095122/tata-sampann-turmeric-powder-500-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=28&t_s=Turmeric%252FHaldi%2520Powder%2520-%2520With%2520Natural%2520Oils
"HiltonFish Masala - Aromatic Spice Blend, Enhances Flavour, For Curries42 Ratings100 g",4,NA,₹75,https://bigbasket.in/pd/40244717/hilton-fish-masala-aromatic-spice-blend-enhances-flavour-for-curries-100-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=31&t_s=Fish+Masala+-+Aromatic+Spice+Blend%252C+Enhances+Flavour%252C+For+Curries
"1TO3Fish Fry Masala - Natural Authentic Spices, Rich & Yummy Flavour41 Rating20 g",4,NA,NA,https://bigbasket.in/pd/40260463/1to3-fish-fry-masala-natural-authentic-spices-rich-yummy-flavour-20-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=32&t_s=Fish+Fry+Masala+-+Natural+Authentic+Spices%252C+Rich+%2526+Yummy+Flavour
"1TO3Chicken Masala - Natural Authentic Spices, Rich & Yummy Flavour41 Rating18 g",4,NA,NA,https://bigbasket.in/pd/40260462/1to3-chicken-masala-natural-authentic-spices-rich-yummy-flavour-18-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=33&t_s=Chicken+Masala+-+Natural+Authentic+Spices%252C+Rich+%2526+Yummy+Flavour
KeyaTacos Nachos Masala For Mexican Snack - Mixed Spices & Herbs43 Ratings75 g,4,NA,₹79,https://bigbasket.in/pd/40253383/keya-tacos-nachos-masala-for-mexican-snack-mixed-spices-herbs-75-g/?nc=cl-prod-list&t_pos_sec=1&t_pos_item=34&t_s=Tacos+Nachos+Masala+For+Mexican+Snack+-+Mixed+Spices+%2526+Herbs
